== bmlgd10 ==
[2026-05-15 16:11:31] Skipping [workcache] by filter: /scratch/heejun/workcache/ego_stage4_wall_vanilla_rnn_successor_feature_seed999_rtx5090_0_n2
[2026-05-15 16:11:31] [DRY-RUN] Would delete [workcache]: /scratch/heejun/workcache/ego_stage2_pointmaze_rtx5090_uygullbq_1 (mtime age ~ 31 days)
[2026-05-15 16:11:31] Skipping [workcache] by filter: /scratch/heejun/workcache/ego_stage4_ablation_wall_ego_order1_latent_goal_seed42_rtx5090_0_n4
[2026-05-15 16:11:31] [DRY-RUN] Would delete [workcache]: /scratch/heejun/workcache/ego_stage2_pointmaze_rtx5090_c1bgl0au_1 (mtime age ~ 31 days)
[2026-05-15 16:11:31] [DRY-RUN] Would delete [workcache]: /scratch/heejun/workcache/ego_stage3_pointmaze_rtx5090_vd5kazdz_0 (mtime age ~ 33 days)
[2026-05-15 16:11:31] [DRY-RUN] Would delete [workcache]: /scratch/heejun/workcache/ego_stage3_pointmaze_rtx5090_yu71j39v_0 (mtime age ~ 33 days)
[2026-05-15 16:11:31] Skipping [workcache] by filter: /scratch/heejun/workcache/wall_seed_auto_bmlgd10_rtx5090_checkpoint_train_EGO_w_o_gating_model_ch_2_6f19a16d
[2026-05-15 16:11:31] Skipping [workcache] by filter: /scratch/heejun/workcache/subtem_grpi_ablation_smoke_hairpin_grpi_taylor3
[2026-05-15 16:11:31] Skipping [workcache] by filter: /scratch/heejun/workcache/subtem_ego_tem_modes_staged_hairpin_ego_tem_delta_order1_temp0p050
[2026-05-15 16:11:31] [DRY-RUN] Would delete [workcache]: /scratch/heejun/workcache/ego_stage3_pointmaze_rtx5090_gpa797s7_0 (mtime age ~ 33 days)
[2026-05-15 16:11:31] [DRY-RUN] Would delete [workcache]: /scratch/heejun/workcache/rebalance_ego999_5090_4140 (mtime age ~ 8 days)
[2026-05-15 16:11:31] Skipping [workcache] by filter: /scratch/heejun/workcache/wall_multidoor_modelscore_gd10_v1
[2026-05-15 16:11:31] Skipping [workcache] by filter: /scratch/heejun/workcache/f81a1e93d0448107e5ac18bcd674a0cd066d6b429c1bdecb4d2609cdfab06842
[2026-05-15 16:11:31] [DRY-RUN] Would delete [workcache]: /scratch/heejun/workcache/ego_stage3_wall_rtx5090_1me87dx4_1 (mtime age ~ 33 days)
[2026-05-15 16:11:32] [DRY-RUN] Would delete [workcache]: /scratch/heejun/workcache/ego_stage4_wall_conv_ar_latent_goal_seed999_rtx5090_0 (mtime age ~ 32 days)
[2026-05-15 16:11:32] [DRY-RUN] Would delete [workcache]: /scratch/heejun/workcache/wall_seed_auto_bmlgd10_checkpoint_train_EGO_order-0_model_checkpoint_seed_4 (mtime age ~ 12 days)
[2026-05-15 16:11:32] [DRY-RUN] Would delete [workcache]: /scratch/heejun/workcache/ego_stage2_pointmaze_rtx5090_8amvayla_0 (mtime age ~ 34 days)
[2026-05-15 16:11:32] Skipping [workcache] by filter: /scratch/heejun/workcache/subtem_grpi_ablation_staged_hairpin_grpi_taylor3
[2026-05-15 16:11:32] [DRY-RUN] Would delete [workcache]: /scratch/heejun/workcache/ego_stage3_wall_rtx5090_olxbn5q2_0 (mtime age ~ 34 days)
[2026-05-15 16:11:32] [DRY-RUN] Would delete [workcache]: /scratch/heejun/workcache/ego_stage2_wall_rtx5090_1775735884 (mtime age ~ 35 days)
[2026-05-15 16:11:32] [DRY-RUN] Would delete [workcache]: /scratch/heejun/workcache/ego_wall_sfhyp_phase_b_rtx5090_0_ego_latent_goal_time_corr_high_rtx5090_0 (mtime age ~ 24 days)
[2026-05-15 16:11:32] [DRY-RUN] Would delete [workcache]: /scratch/heejun/workcache/ego_stage3_pointmaze_rtx5090_4i6wemg9_0 (mtime age ~ 33 days)
[2026-05-15 16:11:32] [DRY-RUN] Would delete [workcache]: /scratch/heejun/workcache/ego_stage2_wall_rtx5090_1775735605 (mtime age ~ 35 days)
[2026-05-15 16:11:32] [DRY-RUN] Would delete [workcache]: /scratch/heejun/workcache/ego_wall_sfhyp_phase_b_rtx5090_0_grpi_latent_goal_base_rtx5090_0 (mtime age ~ 27 days)
[2026-05-15 16:11:32] Skipping [workcache] by filter: /scratch/heejun/workcache/subtem_grpi_ablation_full_hairpin_ego_tem
[2026-05-15 16:11:32] [DRY-RUN] Would delete [workcache]: /scratch/heejun/workcache/ego_stage2_wall_rtx5090_1775744000 (mtime age ~ 35 days)
[2026-05-15 16:11:32] Skipping [workcache] by filter: /scratch/heejun/workcache/wall_seed_correct_p0a_gd10
[2026-05-15 16:11:32] [DRY-RUN] Would delete [workcache]: /scratch/heejun/workcache/ego_stage3_wall_rtx5090_31zvnbh9_0 (mtime age ~ 33 days)
[2026-05-15 16:11:32] [DRY-RUN] Would delete [workcache]: /scratch/heejun/workcache/wall_seed_auto_bmlgd10_wall_main_eval_EGO_sf_l2_seed2026_5 (mtime age ~ 12 days)
[2026-05-15 16:11:32] Skipping [workcache] by filter: /scratch/heejun/workcache/wall_multidoor_modelscore_agents_bmlgd10_rtx5090
[2026-05-15 16:11:32] [DRY-RUN] Would delete [workcache]: /scratch/heejun/workcache/ego_stage2_pointmaze_rtx5090_0a67tpof_0 (mtime age ~ 31 days)
[2026-05-15 16:11:32] Skipping [workcache] by filter: /scratch/heejun/workcache/wall_seed_auto_bmlgd10_rtx5090_wall_main_eval_EGO_latent_l2_seed123_5_dfb4c11c
[2026-05-15 16:11:32] [DRY-RUN] Would delete [workcache]: /scratch/heejun/workcache/wall_seed_auto_bmlgd10_wall_main_eval_EGO_latent_l2_seed123_5 (mtime age ~ 12 days)
[2026-05-15 16:11:32] Skipping [workcache] by filter: /scratch/heejun/workcache/ego_stage4_wall_lstm_successor_feature_seed123_rtx5090_0_n3
[2026-05-15 16:11:32] [DRY-RUN] Would delete [workcache]: /scratch/heejun/workcache/wall_seed_auto_bmlgd10_wall_main_eval_EGO_sf_l2_seed2026_3 (mtime age ~ 12 days)
[2026-05-15 16:11:32] [DRY-RUN] Would delete [workcache]: /scratch/heejun/workcache/ego_stage2_wall_rtx5090_6jy5hu6d_0 (mtime age ~ 35 days)
[2026-05-15 16:11:32] [DRY-RUN] Would delete [workcache]: /scratch/heejun/workcache/ego_wall_sfhyp_phase_c_preflight_rtx5090_0_rtx5090_0 (mtime age ~ 23 days)
[2026-05-15 16:11:32] [DRY-RUN] Would delete [workcache]: /scratch/heejun/workcache/ego_stage2_pointmaze_rtx5090_q32abirz_0 (mtime age ~ 34 days)
[2026-05-15 16:11:32] Skipping [workcache] by filter: /scratch/heejun/workcache/tem_ego_order1_2walls_full
[2026-05-15 16:11:32] [DRY-RUN] Would delete [workcache]: /scratch/heejun/workcache/ego_stage3_wall_rtx5090_9l7na73b_0 (mtime age ~ 33 days)
[2026-05-15 16:11:32] [DRY-RUN] Would delete [workcache]: /scratch/heejun/workcache/ego_stage3_pointmaze_rtx5090_ittbgs5f_0 (mtime age ~ 33 days)
[2026-05-15 16:11:32] Skipping [workcache] by filter: /scratch/heejun/workcache/ego_stage3_wall_ego_perf_follow_preflight_wall_parity_rank01_v1hdmjmi_successor_feature_rtx5090_bmlgd10
[2026-05-15 16:11:32] [DRY-RUN] Would delete [workcache]: /scratch/heejun/workcache/subtem_ego_fig3_grpi_like_5090 (mtime age ~ 10 days)
[2026-05-15 16:11:32] Skipping [workcache] by filter: /scratch/heejun/workcache/wall_multidoor_modelscore_smoke_bmlgd10_rtx5090
[2026-05-15 16:11:32] [DRY-RUN] Would delete [workcache]: /scratch/heejun/workcache/ego_stage2_wall_rtx5090_bxbmofqh_0 (mtime age ~ 34 days)
[2026-05-15 16:11:32] [DRY-RUN] Would delete [workcache]: /scratch/heejun/workcache/ego_stage3_wall_rtx5090_ky8cllbv_0 (mtime age ~ 34 days)
[2026-05-15 16:11:32] Skipping [workcache] by filter: /scratch/heejun/workcache/ego_stage4_wall_transformer_ar_latent_goal_seed42_rtx5090_1_n5
